#n_killed,n_injured,latitude,longitude,gun_involved,district
0,0,27.7898,97.3927,0,34
0,0,40.7467,74.2132,0,28
1,0,45.8989,122.528,0,20
1,0,33.9746,118.316,0,59
0,4,34.1449,117.265,0,40
0,1,40.0595,75.1382,0,0
0,1,44.9342,93.2612,0,0
1,1,39.7779,89.6283,0,96
0,2,28.5382,81.3481,0,47
1,0,37.9132,82.4692,0,19
0,0,38.1378,85.6692,0,0
1,0,29.5872,90.6827,0,53
0,0,41.6064,80.5481,0,64
0,1,43.174,88.0438,0,12
1,1,30.5876,91.1741,1,63
1,2,40.7614,111.898,0,24
0,0,43.021,83.7014,0,34
1,0,30.4241,81.6618,0,14
0,0,39.9389,75.3563,0,0
0,0,41.9687,87.6877,0,13
0,0,37.9808,121.344,0,13
0,0,34.6225,92.3645,1,27
1,0,39.778,86.0927,1,98
0,0,41.3217,85.216,1,82
0,0,33.8861,81.051,1,93
0,1,30.0231,95.4224,1,141
0,1,41.1359,81.6389,1,38
0,0,41.544,93.6055,0,33
0,1,41.7025,93.0523,0,29
1,0,29.8877,93.9602,0,22
0,0,28.5953,81.3064,0,49
0,0,41.6986,73.9084,0,104
1,0,42.5401,82.882,1,18
1,0,34.0522,118.244,0,53
0,1,41.0403,73.5493,0,145
0,1,33.4147,111.914,0,26
0,0,44.1081,70.508,0,100
0,0,40.6124,75.4744,0,0
1,1,35.1046,77.0387,0,3
0,0,42.4395,76.5007,0,125
0,0,34.9673,80.9891,0,48
0,0,45.05,93.2185,0,0
0,1,38.568,121.496,0,7
0,1,44.9697,93.2473,0,0
0,0,37.1197,76.525,0,94
0,0,42.7215,87.7894,0,66
0,0,41.5058,74.0132,0,104
0,0,37.7807,122.417,0,17
0,0,33.7827,89.8313,0,34
0,0,36.6826,79.8524,0,16
0,1,37.5804,77.4308,0,71
0,1,41.7642,87.5859,0,26
0,0,41.4577,90.5073,0,71
1,0,37.9382,121.29,0,13
0,0,37.5624,77.4452,0,71
1,0,40.6723,73.8756,0,60
0,0,37.3913,79.1812,0,23
0,0,36.0726,79.7754,0,57
0,0,30.0235,90.2788,0,79
0,1,41.1337,85.1015,0,84
0,0,28.4302,81.4702,0,44
0,0,41.6288,87.4809,0,2
0,0,38.5726,121.497,0,7
0,0,41.8432,72.488,0,56
0,0,38.9936,94.6011,0,25
0,2,34.7819,77.3973,0,14
1,0,39.1449,84.4905,0,33
0,0,32.6697,114.629,0,13
0,2,41.9065,87.7149,0,4
1,0,38.8599,76.9988,0,0
0,1,39.4496,75.7163,0,8
0,1,26.3508,80.1119,0,89
0,0,37.3743,84.3121,0,0
0,0,29.9381,90.0901,0,91
1,0,39.9294,82.9814,0,18
1,0,25.9182,80.2484,0,109
1,0,34.364,119.059,0,37
0,1,32.3155,86.282,0,76
0,1,47.6138,122.332,0,43
0,1,33.7352,84.3983,0,57
0,1,39.9945,83.0015,0,18
0,0,34.7059,86.624,0,53
0,2,40.1295,88.2388,0,103
1,0,34.017,118.316,0,54
1,0,29.6863,95.2571,0,145
0,1,28.8117,81.2732,0,28
0,1,39.8181,86.1122,0,96
0,0,61.3223,149.573,0,12
1,0,42.7303,87.7836,0,66
1,3,33.318,81.1453,0,90
0,1,32.6429,90.484,0,54
1,0,42.8991,78.8366,0,141
0,1,36.917,76.2357,0,83
1,0,40.6619,73.9029,0,55
1,0,32.9029,90.8831,0,51
1,0,35.7898,78.7623,0,11
0,1,43.0191,87.9409,0,8
0,1,33.4163,84.7991,0,70
0,0,36.5486,82.5396,0,2
0,1,35.071,89.862,0,84
1,0,35.9931,78.8918,0,29
0,1,42.0495,70.7239,0,0
0,1,30.4872,90.0527,0,77
0,0,43.3104,73.6477,0,114
0,3,36.0912,79.7577,0,57
0,1,41.9246,87.7268,0,3
0,0,36.9358,82.4582,0,4
0,1,33.437,82.0359,0,127
0,0,30.5323,92.0966,0,40
0,1,39.2439,84.6046,1,29
0,1,42.6325,71.3428,0,0
0,1,38.3878,81.7154,1,37
0,0,37.9978,87.4933,1,78
0,0,43.1778,78.6931,0,144
1,1,41.6774,87.5014,1,1
1,0,41.7817,87.6121,1,5
1,0,43.1904,71.0412,1,0
1,1,32.7243,97.2486,0,95
1,0,32.0604,111.269,1,4
0,1,26.6511,80.1176,1,87
0,0,41.5915,81.2245,1,99
0,0,41.5508,87.1364,1,10
0,0,39.9383,75.3578,1,0
0,0,29.966,90.0361,0,99
1,0,29.9694,90.0759,0,93
0,1,44.8925,93.2629,0,0
0,1,29.3629,98.4814,0,119
0,1,36.767,119.77,0,31
0,1,34.0005,81.0165,0,74
0,0,34.7863,86.5888,0,19
0,1,29.9231,90.0834,0,91
0,3,35.4048,77.9832,0,21
0,0,43.3991,83.9611,0,95
0,0,26.7237,80.0533,0,88
0,1,40.8371,73.8654,0,87
0,0,29.9418,82.1147,0,19
1,0,29.5156,98.4246,0,121
0,0,35.6618,105.958,0,48
0,0,40.8372,91.1979,0,88
0,1,42.0935,72.5285,0,0
0,0,36.0491,79.8061,0,58
0,0,43.6655,72.3462,0,0
0,1,43.099,87.9391,0,10
0,0,37.3377,121.887,0,27
1,1,36.1646,86.7771,0,51
0,0,37.5555,77.4135,0,71
0,1,41.7704,87.657,0,32
0,0,38.8958,77.0096,0,0
0,1,45.5609,94.1582,0,0
0,0,32.6566,114.581,0,13
0,2,41.7921,87.6378,0,5
0,1,40.6022,80.2818,0,0
1,0,33.8941,84.1143,0,108
0,1,37.2555,121.876,0,28
1,0,27.9608,82.4787,0,61
0,0,35.1388,90.0334,0,90
0,0,44.012,92.4623,0,0
0,0,34.0043,81.0235,0,74
0,0,37.3294,121.832,0,27
0,1,41.7838,87.6206,0,5
0,1,26.3412,80.1289,0,91
1,1,36.3627,86.7302,0,50
1,0,40.4549,79.9619,0,0
0,1,41.8025,87.5854,0,25
0,0,36.523,79.7521,0,65
0,1,35.8874,76.2741,0,1
1,0,36.486,80.6026,0,90
0,0,40.6065,75.4712,0,0
0,2,39.972,75.2234,0,0
1,0,37.9583,121.243,0,13
0,1,35.2457,80.9173,0,101
0,0,30.6481,88.0892,0,103
0,0,26.2114,81.744,0,80
0,2,35.4732,80.6092,0,83
0,1,35.7074,78.913,0,41
0,0,37.0388,76.3481,0,92
1,0,41.6737,85.9236,0,48
1,1,40.6894,73.8037,0,32
0,1,41.8993,87.6968,0,4
0,1,39.2337,76.6123,0,0
0,0,32.9189,80.4804,0,116
0,0,40.3774,76.3102,0,0
0,0,29.9623,90.1232,0,91
0,0,39.8213,86.2211,0,99
0,0,34.6302,86.561,0,20
0,1,39.7837,84.2219,0,39
0,0,39.7947,75.4612,0,7
0,1,39.8163,86.1805,0,99
0,0,28.9855,81.2997,0,26
0,1,41.6823,83.4958,0,44
0,0,42.3129,83.2983,0,16
0,1,43.0679,87.9424,0,16
1,0,42.9946,83.6479,0,49
1,1,30.4086,88.7881,0,113
0,1,36.8541,76.2652,0,89
0,2,32.9463,80.8186,0,90
1,0,43.1083,87.959,0,11
0,0,43.1755,77.7406,0,137
0,1,43.1158,87.9502,0,10
0,1,34.7259,86.6412,0,6
0,1,43.429,83.9641,0,95
0,2,43.0432,87.9416,0,18
0,1,32.3591,86.3187,0,77
0,0,42.5659,87.8445,0,65
1,0,35.3003,80.7906,0,106
0,5,35.3053,80.857,0,107
0,0,41.5481,93.5968,0,33
0,0,44.078,92.5425,0,0
0,1,35.0223,85.2706,0,28
0,0,39.7201,80.2122,0,51
0,0,41.5791,93.6944,0,41
0,0,42.5094,92.3328,0,62
0,1,35.0141,85.2849,0,28
1,0,41.4437,81.6028,0,9
0,0,34.1111,117.543,0,40
0,3,34.1999,90.5533,0,26
0,1,35.0498,85.2835,0,28
0,1,35.7412,95.3707,0,14
0,1,41.1328,85.1003,0,84
0,5,33.4525,88.8175,0,38
1,0,39.7706,84.2175,0,39
0,1,32.5522,83.8799,0,139
0,2,44.9395,93.2971,0,0
1,0,40.3259,78.9148,0,0
0,1,39.8065,86.1721,0,99
0,0,33.9435,84.2056,0,96
0,1,36.239,86.8026,0,54
0,0,39.4402,86.1065,0,47
0,1,42.3793,83.1907,0,11
0,0,47.2505,122.463,0,27
0,0,38.8787,76.9352,0,0
0,0,37.5745,77.4337,0,71
1,1,29.4757,98.3637,0,120
1,0,36.1878,95.9933,0,73
1,0,39.8009,85.9984,0,98
1,0,40.3558,78.941,1,71
1,1,39.8253,86.1219,0,96
0,0,36.0092,80.2402,0,75
1,0,32.5022,84.9416,1,134
0,1,41.8026,87.6661,1,6
0,0,34.66,86.4901,0,20
0,1,36.0145,79.7972,1,58
1,0,39.8723,83.8024,1,79
1,3,33.2779,81.113,0,90
0,0,45.0755,93.2648,0,0
1,1,40.6886,73.9306,0,56
0,1,35.2391,80.9196,0,101
1,0,39.7967,86.0094,0,89
0,1,32.3297,86.2903,0,77
1,1,33.9547,84.25,0,95
0,0,41.9486,86.3537,0,78
0,0,27.7201,97.381,0,34
1,0,34.102,118.336,0,50
0,2,38.3704,81.6566,0,37
0,0,35.1897,101.862,0,87
1,1,36.7275,119.815,0,31
0,1,36.1596,115.125,0,15
1,0,39.7917,83.1701,0,92
1,0,30.2965,81.5573,0,12
1,0,34.1016,118.336,0,50
0,1,34.2018,90.591,0,26
0,0,38.9313,77.0214,0,0
1,0,25.9672,80.2544,0,102
0,1,39.9973,75.1198,0,0
0,2,47.3274,102.058,0,33
1,0,39.9654,75.1643,0,0
1,0,29.6503,81.6613,0,19
0,1,32.6939,117.119,0,80
0,1,39.9454,75.164,0,0
1,0,40.0276,75.1464,0,0
1,0,35.4742,88.5209,0,72
0,1,32.7104,117.063,0,79
0,0,29.4644,98.5446,0,116
0,0,45.5588,94.2122,0,0
0,1,35.6669,77.4198,0,24
0,1,41.8007,87.6661,0,6
0,0,41.4595,81.8028,0,14
0,3,42.8751,78.8278,0,141
1,0,39.9384,75.2003,0,0
0,0,35.6704,77.4197,0,24
0,0,33.9347,84.7237,0,19
0,0,30.7022,88.1074,0,99
0,1,36.2236,86.822,0,54
0,0,39.1446,76.6316,0,32
0,0,40.2028,77.1865,0,0
0,1,29.9597,90.0711,0,93
1,1,34.1961,90.5784,0,26
0,0,48.166,103.643,0,1
1,0,43.1098,87.9589,0,11
0,0,37.7422,84.2972,0,0
0,0,35.3804,77.9819,0,21
0,1,41.7652,87.6469,0,31
0,0,36.0599,79.7972,0,58
0,0,40.6749,74.3624,0,21
0,1,41.309,96.1113,0,0
0,1,36.0066,115.155,0,41
0,1,19.6165,155.948,0,6
0,1,29.2133,81.0313,0,26
0,0,36.0533,79.895,0,62
0,0,44.4788,73.2128,0,0
1,1,35.1145,89.9942,0,86
0,0,38.6727,90.2609,0,76
0,0,36.9722,81.1313,0,6
0,0,41.7073,73.9323,0,104
0,1,39.4928,74.5597,0,9
0,1,25.8087,80.2317,0,111
1,0,34.452,80.0514,0,54
1,0,35.2458,80.8437,0,107
0,0,38.9648,92.2477,0,44
0,0,38.0654,122.167,0,14
0,0,37.4926,77.4883,0,69
0,1,27.4585,80.3601,0,84
1,0,33.5752,83.8434,0,112
0,1,40.7943,81.934,0,1
0,1,29.9657,90.1226,0,91
1,0,43.1786,77.6012,0,137
0,2,34.7578,92.3938,0,34
0,0,38.8543,76.973,0,0
0,0,37.0388,76.346,0,92
0,1,41.7443,87.5616,0,33
0,0,38.8336,77.0084,0,0
0,0,37.1654,113.302,0,71
0,0,44.0462,92.5035,0,0
0,0,43.0892,87.9092,0,10
0,0,39.1875,76.79,0,13
0,0,38.988,77.4501,0,87
0,0,42.9977,71.4665,1,0
0,0,36.2257,76.933,0,5
0,0,39.7656,74.9987,1,4
1,0,32.4066,86.3059,0,78
0,0,31.798,106.332,0,79
1,0,36.1681,81.2167,1,94
1,0,42.1212,75.9595,1,123
0,1,36.1656,80.3217,0,72
0,0,38.2642,85.8221,0,0
1,0,29.705,82.417,1,21
1,0,37.889,88.9019,0,117
0,1,39.8204,84.205,1,43
0,0,35.1171,80.7206,0,103
0,0,32.3495,106.814,1,36
1,0,37.7995,122.233,1,18
0,0,40.0509,75.0515,0,0
0,0,41.1228,81.4803,1,36
0,1,36.9696,76.4103,0,95
0,0,30.3335,97.7058,1,46
0,0,39.7195,75.0853,1,4
0,2,32.2162,110.971,0,3
0,0,39.9126,86.1458,0,87
1,0,41.689,87.6157,0,34
1,1,43.3067,100.581,0,0
0,1,37.8091,122.243,0,18
1,0,37.4712,75.8484,0,100
0,1,40.7915,81.4611,1,48
1,1,38.6966,90.2867,0,85
0,0,40.5671,80.0181,0,0
0,1,36.831,76.2812,0,89
0,1,41.71,87.6237,0,27
0,0,35.9123,84.0833,0,18
1,0,35.4965,97.4763,0,97
0,1,38.6198,121.438,0,7
0,1,35.0302,85.1555,0,29
1,0,32.2688,90.2334,0,71
0,1,39.8417,86.2417,0,94
0,0,39.923,86.0708,0,87
0,1,41.7609,87.5664,0,25
0,0,31.4473,83.502,0,170
0,0,40.2698,76.8704,0,0
1,0,35.2729,80.8269,0,106
0,0,32.7715,96.8565,0,103
1,0,27.7238,97.4345,0,32
0,1,39.36,76.6018,0,43
0,1,40.0093,75.1032,0,0
0,0,42.6566,83.2614,0,29
1,0,33.9636,118.33,0,62
0,1,39.2932,76.6593,0,0
0,0,34.1657,77.9068,0,19
0,1,39.8417,86.2417,0,94
0,0,37.9638,122.059,0,14
1,0,34.212,92.0144,0,17
0,0,40.4212,79.7881,0,0
0,0,38.284,104.589,0,62
0,0,34,85.9572,0,28
0,0,33.9411,84.1225,0,100
1,0,37.9978,122.312,0,15
0,1,41.742,87.5625,0,33
0,0,36.4447,77.6456,0,27
1,0,41.7427,87.5637,0,33
0,0,43.0326,83.7032,0,34
1,0,34.3874,80.0814,0,65
1,0,36.3086,78.4089,0,32
0,1,32.2581,80.8881,0,118
0,0,42.47,70.9447,0,0
0,0,43.1682,77.6019,0,137
0,0,40.4704,79.9207,0,0
0,1,33.5053,86.8491,0,55
0,0,29.9171,90.0046,0,102
0,0,42.9232,85.5867,0,75
0,0,26.1456,80.314,0,97
1,1,35.0512,89.9108,0,87
1,0,33.5662,83.9279,0,113
0,0,42.6715,83.3182,0,29
0,0,39.2825,75.5941,0,28
0,0,42.3336,71.2041,0,0
0,0,40.9182,74.131,0,35
0,1,43.6585,92.9836,0,0
0,1,39.311,76.675,0,41
0,0,35.2171,89.9898,0,88
1,0,35.2463,80.8449,0,107
0,1,37.3382,121.886,0,27
0,1,35.0618,89.8584,0,84
0,0,39.7925,86.0881,0,98
1,0,28.0635,81.9695,0,40
0,1,32.826,83.6714,0,142
0,1,39.7205,86.138,0,89
0,0,27.821,82.655,0,68
0,0,39.2998,75.6047,0,28
0,2,41.9419,71.2845,0,0
0,1,39.8417,86.2417,0,94
0,1,39.1426,84.498,0,33
0,0,26.153,81.7952,0,106
0,0,27.466,82.559,0,70
0,0,40.0571,84.2406,0,80
0,0,30.4531,87.2532,0,1
0,1,41.6315,83.6496,0,44
0,1,38.8984,76.9225,0,0
1,0,29.7185,82.4007,0,21
0,2,32.4491,84.9561,0,136
1,0,34.1914,84.4792,0,23
0,0,36.9706,76.4088,0,95
0,1,39.7444,75.5564,0,3
1,0,42.1031,75.9449,0,123
0,0,37.5633,77.4353,0,71
1,0,42.3335,71.0981,0,0
0,0,41.6305,72.2445,0,48
1,0,30.0117,90.0033,0,99
1,1,33.5816,83.9434,1,113
1,0,29.8766,90.1248,1,83
0,0,41.8143,87.6164,1,26
0,1,36.2836,95.8552,1,74
1,0,40.368,79.8939,1,0
0,0,41.5301,88.0737,1,86
1,0,0,0,1,0
1,0,41.5971,87.6947,1,38
1,1,42.0738,90.6667,0,58
0,0,32.6913,117.064,0,79
1,0,34.0405,77.8894,0,19
1,0,32.316,86.2911,0,76
0,2,36.2182,95.992,0,73
1,0,45.8779,122.621,0,20
1,0,32.4858,80.9625,0,122
0,0,41.385,71.8282,0,38
0,1,34.336,118.517,0,38
1,0,42.4693,83.1885,0,27
0,0,39.2282,76.6126,0,0
0,0,40.1174,83.0682,0,21
0,1,40.8076,81.38,0,49
0,0,40.7572,74.1823,0,29
0,0,43.0074,83.6608,0,49
1,0,39.7769,84.2403,0,39
0,0,42.4572,96.402,0,0
1,0,33.8894,118.262,0,64
1,0,39.7878,86.2186,0,99
0,0,39.956,75.25,0,0
0,1,32.4988,84.9848,0,135
0,2,40.0389,75.1247,0,0
0,1,30.8322,83.2908,0,177
0,0,33.6095,112.121,0,20
0,1,41.9654,87.6548,0,13
0,0,29.6922,95.2008,0,144
0,0,44.5023,88.0325,0,90
0,1,39.9234,75.1909,0,0
0,1,39.7757,86.2649,0,92
1,0,35.3541,118.983,0,32
0,1,40.6675,74.2154,0,20
0,1,39.9322,75.1814,0,0
0,2,43.0479,83.7,0,34
1,0,38.6563,121.348,0,8
1,2,37.5106,77.4445,0,69
0,1,39.9847,75.1109,0,0
0,0,34.9388,81.0468,0,49
0,0,39.1674,76.9716,0,0
0,0,41.8401,71.4319,0,5
0,1,39.9735,75.1615,0,0
0,0,33.4132,101.933,0,83
0,1,42.8963,78.8833,0,149
0,0,29.6827,95.6282,0,149
1,0,41.7793,87.6843,0,6
0,0,35.6173,78.4762,0,26
1,0,32.4375,84.9598,1,135
1,0,32.4375,84.9598,0,135
1,1,37.7672,122.197,1,18
1,0,36.1008,115.051,0,18
0,0,42.1082,79.2218,0,150
0,1,36.1743,86.7874,0,51
0,0,25.7968,80.2762,0,111
0,0,29.8977,95.447,0,140
0,0,27.5309,99.5015,0,42
0,0,45.5529,94.2085,0,0
0,0,26.4889,81.7035,0,78
0,1,41.9654,87.6548,0,13
0,0,39.2825,75.5941,0,28
0,0,38.051,84.5525,0,0
0,3,41.7536,87.5626,0,25
0,0,37.7434,122.42,0,17
0,1,47.6831,117.359,0,3
0,0,47.4435,122.296,0,33
0,0,36.7842,119.88,0,23
0,0,44.3282,69.7811,0,57
1,0,29.6469,95.246,0,145
0,1,35.6775,90.5129,0,54
0,0,38.0356,84.3872,0,0
1,0,35.8709,95.5225,0,12
0,0,44.7443,92.8514,0,0
0,1,36.2758,95.8483,0,72
0,0,40.7096,73.9589,0,53
0,0,36.1273,79.7665,0,57
0,0,35.3953,97.5966,0,90
0,0,33.6356,84.4333,0,60
0,1,33.2524,84.57,0,72
1,0,33.8874,118.262,0,64
0,0,32.512,92.069,0,16
0,0,39.295,76.7012,0,41
0,1,32.4803,92.0999,0,17
0,0,29.5217,98.4767,0,121
1,1,41.3074,111.94,0,7
0,1,41.742,87.5783,0,33
0,0,32.5051,84.9645,0,135
0,0,39.3006,94.7126,0,13
1,0,36.0603,95.9661,0,71
1,0,33.5418,86.8017,0,54
1,0,35.9295,79.9651,0,61
0,0,29.9872,95.3477,0,141
0,2,38.6759,90.2558,0,76
0,0,33.0932,86.5206,0,41
0,0,36.0766,79.4957,0,64
1,0,38.2975,122.287,0,4
0,0,40.6789,74.357,0,21
0,0,40.8181,96.7109,0,0
1,0,61.2278,149.807,0,17
0,1,39.779,104.814,0,7
1,0,26.018,80.219,0,101
0,1,29.9637,90.0868,0,93
0,1,41.7289,83.5806,0,45
0,0,42.0901,72.5811,0,0
0,0,40.6668,74.226,0,20
0,1,45.1942,93.182,0,0
0,0,47.5174,122.369,0,34
0,0,39.8533,86.2401,0,94
0,1,29.5951,90.6706,0,53
1,0,30.1895,92.0273,0,43
0,0,61.1619,149.812,0,24
1,0,59.7174,151.311,0,30
0,0,41.1536,81.3499,0,75
1,0,33.3648,84.7893,0,132
0,1,39.9333,75.1776,0,0
0,1,30.2018,93.1892,0,34
0,0,42.9465,87.8635,0,20
0,0,38.6302,90.1935,0,78
0,3,35.596,77.3895,0,24
1,0,34.0722,118.213,0,51
0,0,40.5762,74.6468,0,23
0,0,40.5762,74.6468,0,23
0,0,30.2093,97.6529,0,51
1,1,26.2662,80.2354,0,97
0,0,40.5762,74.6468,0,23
0,0,41.7703,72.6995,0,1
0,0,35.2792,77.5807,0,12
0,0,41.6009,93.5915,0,32
1,1,31.0843,97.3469,0,55
1,0,34.9327,82.0022,0,34
0,2,40.7019,73.937,0,53
1,1,41.7793,87.6843,0,6
1,0,29.8644,90.076,0,87
0,0,40.6144,75.4792,0,0
0,2,29.7604,95.3698,0,147
0,0,40.6494,74.1854,0,20
0,0,42.4351,82.9753,0,2
1,0,25.8335,80.1941,0,108
0,1,39.8952,75.1241,0,5
1,0,36.4462,78.6488,0,32
0,0,36.8085,119.742,0,23
0,0,28.436,81.3065,0,48
0,1,39.8163,86.1805,0,99
1,0,33.945,84.1193,0,100
0,0,36.6703,121.656,0,30
0,1,26.6669,80.1121,0,87
0,0,41.8891,87.7688,0,78
0,2,29.9323,90.09,0,91
1,0,33.7563,117.84,0,69
0,0,41.5744,87.2316,0,3
0,0,36.6252,88.3461,0,0
0,0,38.224,85.7667,0,0
0,0,35.3979,118.935,0,34
0,0,36.0869,79.7479,0,57
0,1,29.9351,90.0891,0,91
0,0,35.8209,90.6294,0,53
1,0,30.4587,91.1544,0,61
0,0,27.8211,82.6545,0,68
0,0,29.9734,90.1158,0,91
0,0,39.9396,75.1671,0,0
0,0,29.2002,81.0247,0,26
0,0,28.4861,81.4173,0,46
0,0,39.3562,75.122,0,1
0,0,37.9524,122.338,0,15
0,1,29.9696,90.1173,0,91
0,1,41.8977,87.7262,0,10
0,0,42.7439,87.7962,0,66
1,0,33.904,81.3271,0,87
0,0,40.9566,75.9693,0,0
1,0,43.4481,83.9068,0,95
1,0,36.8342,86.9012,0,0
0,0,32.2847,81.2248,1,161
1,16,31.133,97.7944,1,59
0,1,40.2904,76.8134,1,0
1,0,31.1722,81.5364,1,179
1,0,40.9221,73.818,0,89
0,0,44.882,93.205,1,0
0,0,32.8982,97.0404,1,98
1,0,40.8138,73.9499,0,70
0,1,42.9883,85.6789,0,86
1,0,33.9564,116.486,0,56
0,0,42.4354,82.9655,0,2
0,1,42.3325,89.0488,0,68
0,0,42.4289,82.9568,0,1
1,0,36.2113,82.7693,0,5
0,1,35.3249,118.992,0,32
1,0,33.168,80.5438,0,97
0,0,37.9399,122.365,0,15
1,0,39.7502,75.5259,0,2
0,0,36.0436,79.8467,0,60
0,1,28.022,82.4437,0,61
0,0,35.957,79.9318,0,61
0,0,39.1308,76.8283,0,13
0,0,44.0266,88.5406,0,54
1,0,38.8189,76.9993,0,26
0,0,40.7327,89.6126,0,92
0,0,33.9208,81.2898,0,87
0,1,37.2569,119.698,0,5
1,0,26.3372,80.1359,0,91
1,0,41.5811,81.5104,0,8
0,0,27.7975,82.7208,0,69
0,0,35.9185,81.5245,0,87
0,0,39.8496,104.674,0,7
0,0,41.0553,81.5333,0,34
0,1,28.0183,82.4389,0,61
0,0,42.3601,71.0589,0,0
0,0,36.0458,79.9465,0,62
0,0,38.8061,89.9991,0,112
0,0,30.5751,88.1706,0,104
0,1,39.1251,75.5171,0,34
1,0,40.1646,76.8472,0,0
0,0,36.0703,79.767,0,58
0,0,35.2235,80.9442,0,92
0,1,39.7409,75.5431,0,2
0,1,35.2032,80.724,0,99
0,0,40.758,74.2116,0,34
0,0,32.7213,79.9558,0,115
0,0,35.2448,80.8405,0,107
1,0,32.8499,79.989,0,109
1,0,40.6334,74.1652,0,63
0,0,35.4662,81.2673,0,97
0,0,41.7379,91.6054,0,77
0,1,41.8954,87.7175,0,10
0,1,32.7619,108.133,0,39
1,0,38.6731,90.2709,0,84
1,0,41.5846,87.3331,0,3
0,1,38.014,121.804,0,11
0,0,37.5082,77.3367,0,62
0,0,27.8037,97.4224,0,32
0,0,36.7593,76.25,0,78
0,0,34.7324,92.2734,0,36
1,1,31.8457,102.368,0,81
1,0,30.0799,95.4172,0,150
1,0,34.9942,85.7212,0,92
0,1,37.7193,122.39,0,17
0,1,34.6635,92.333,0,36
0,2,29.671,95.277,0,147
0,0,32.841,96.8486,0,103
0,0,30.4188,91.1417,0,68
0,0,36.1334,86.6652,0,52
1,0,39.9352,82.8991,0,26
0,0,39.7881,75.1784,0,5
1,0,38.2434,85.7288,0,0
1,1,30.2317,90.9054,0,88
0,1,41.7777,87.6536,0,6
0,0,39.3565,74.4671,0,2
0,1,39.927,75.1512,0,0
0,0,41.417,81.9087,0,16
0,0,42.6969,73.8969,0,109
1,0,35.1819,83.38,0,120
0,0,39.9565,75.2578,0,0
0,0,36.7941,119.79,0,23
0,0,37.7359,88.9305,0,117
1,1,35.0309,85.2521,0,28
1,0,41.5316,81.5937,0,10
0,0,34.1498,80.9256,0,79
0,0,28.5827,81.4464,0,45
0,1,40.3732,79.847,0,0
0,1,41.0626,80.6599,0,58
0,0,44.0485,91.6385,0,0
1,0,30.734,88.0881,1,98
1,0,41.9836,91.6461,1,65
0,1,39.987,76.7034,0,0
0,1,40.2783,76.8769,1,0
0,1,41.4588,81.5833,0,9
0,0,41.5012,74.0213,1,104
1,0,41.4966,87.0405,1,4
0,0,43.073,70.7585,0,0
1,0,35.1672,94.6847,1,15
0,0,42.9523,88.058,0,83
0,0,33.6038,86.7615,0,59
0,2,41.8876,87.7749,0,78
0,2,42.3532,71.0607,0,0
0,1,43.1748,77.6132,0,137
0,0,38.1185,91.7584,1,62
1,0,32.4296,110.962,1,11
1,1,29.9639,94.0413,0,21
0,1,34.771,86.5927,0,19
0,0,29.7337,95.7729,0,28
0,0,30.5995,88.2637,0,104
0,1,43.0484,83.6938,0,34
0,1,29.9229,90.0347,0,102
1,0,47.6298,122.283,0,43
0,0,32.841,96.8486,0,103
0,0,28.5878,81.2082,0,49
0,2,39.9902,75.1501,0,0
0,1,26.1575,80.3144,0,97
1,0,35.1603,89.9758,0,93
0,0,40.7196,89.559,0,92
0,0,36.2205,95.9935,0,73
1,0,41.2995,72.9364,1,93
0,0,36.0553,79.7839,0,58
0,0,38.8677,104.836,0,18
0,0,42.9674,85.6602,0,76
0,0,27.8006,97.3964,0,34
0,0,25.7968,80.2762,0,111
0,0,25.9911,80.2125,0,101
0,0,41.5225,90.576,0,90
1,0,45.3632,122.776,0,37
0,1,34.7276,92.311,0,34
0,0,40.7326,89.6308,0,92
0,1,40.0963,82.9541,0,22
0,0,39.792,86.0314,0,100
0,1,35.0414,78.9566,0,42
0,0,32.7932,79.9346,0,111
0,1,41.9692,87.6604,0,13
1,0,39.9566,75.0946,0,5
0,0,35.2009,101.812,0,87
0,0,43.09,87.9934,0,17
0,0,32.537,94.789,0,7
0,0,29.7839,95.466,0,134
0,1,38.2766,122.034,0,11
0,0,33.8046,88.4698,0,39
0,0,34.7619,77.4145,0,14
0,0,28.3568,80.7319,0,51
0,0,26.3036,81.7343,0,80
0,0,35.5731,81.2045,0,89
0,1,39.1691,75.5097,0,32
0,1,36.2022,119.355,0,26
0,1,39.9909,75.1675,0,0
0,1,30.3158,81.835,0,15
1,0,39.7412,75.5657,0,3
0,1,39.9408,75.2215,0,0
0,1,35.4712,77.4188,0,8
0,0,29.4634,81.2543,0,24
0,1,35.5591,82.5338,0,114
0,0,35.4743,76.8202,0,6
0,0,35.7647,80.3899,0,81
1,0,43.1881,88.0902,0,24
0,0,36.115,79.5633,0,59
0,0,45.0714,93.2632,0,0
0,0,38.9396,77.0181,0,0
0,1,41.0951,85.1485,0,81
0,0,43.0391,83.6652,0,34
1,0,33.9924,118.309,0,59
0,0,47.2505,122.463,0,27
0,1,39.9508,82.8858,0,26
0,1,39.7409,84.2293,0,39
1,0,37.3213,121.83,0,27
0,0,39.3636,74.434,0,2
0,0,30.0972,95.6161,0,130
0,0,31.3507,89.217,0,104
0,0,40.2976,73.9904,0,11
0,0,28.6094,81.2438,0,49
0,2,40.8338,73.8774,0,85
0,0,29.7752,95.3102,0,143
0,0,29.8534,95.6839,0,138
1,0,29.7251,85.0028,0,7
0,0,32.7765,79.9311,0,110
0,0,40.1452,88.272,0,103
0,0,41.2752,72.9546,0,115
